state,statefp,county,countyfp,year,month,trap_type,num_sites,num_collection_events,num_trap_nights,num_aegypti_collected,num_albopictus_collected,num_collections_aegypti,num_collections_albopictus
Texas,48,Hidalgo,215,2016,5,CO2,6,6,6,1,0,1,0
Texas,48,Hidalgo,215,2016,6,CO2,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2016,6,GRAV,3,3,3,6,0,2,0
Texas,48,Hidalgo,215,2016,8,CO2,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2016,9,BGS,5,5,5,5,0,1,0
Texas,48,Hidalgo,215,2016,9,CO2,2,2,2,0,0,0,0
Texas,48,Hidalgo,215,2016,10,BGS,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2017,6,BGS,5,5,5,4,0,3,0
Texas,48,Hidalgo,215,2017,6,CO2,2,2,2,0,0,0,0
Texas,48,Hidalgo,215,2017,7,GRAV,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2017,9,BGS,4,4,4,5,4,3,1
Texas,48,Hidalgo,215,2017,9,GRAV,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2017,10,BGS,11,11,11,32,49,5,3
Texas,48,Hidalgo,215,2017,10,GRAV,2,2,2,2,0,2,0
Texas,48,Hidalgo,215,2017,11,BGS,10,10,10,32,3,6,1
Texas,48,Hidalgo,215,2017,11,CO2,3,3,3,53,3,3,2
Texas,48,Hidalgo,215,2017,12,BGS,14,14,14,82,3,13,2
Texas,48,Hidalgo,215,2017,12,CO2,8,8,8,36,1,7,1
Texas,48,Hidalgo,215,2018,1,BGS,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2018,2,BGS,4,4,4,3,0,2,0
Texas,48,Hidalgo,215,2018,2,CO2,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2018,2,GRAV,2,2,2,0,0,0,0
Texas,48,Hidalgo,215,2018,3,BGS,6,6,6,3,0,2,0
Texas,48,Hidalgo,215,2018,3,GRAV,3,3,3,0,0,0,0
Texas,48,Hidalgo,215,2018,4,BGS,10,10,10,40,1,7,1
Texas,48,Hidalgo,215,2018,4,CO2,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2018,4,GRAV,3,3,3,0,0,0,0
Texas,48,Hidalgo,215,2018,5,BGS,33,33,33,138,92,20,8
Texas,48,Hidalgo,215,2018,5,CO2,3,3,3,2,0,2,0
Texas,48,Hidalgo,215,2018,5,GRAV,5,5,5,3,2,2,1
Texas,48,Hidalgo,215,2018,6,BGS,23,23,23,82,23,17,3
Texas,48,Hidalgo,215,2018,6,CO2,15,15,15,137,0,13,0
Texas,48,Hidalgo,215,2018,6,GRAV,2,2,2,0,0,0,0
Texas,48,Hidalgo,215,2018,7,BGS,8,8,8,24,0,5,0
Texas,48,Hidalgo,215,2018,7,CO2,6,6,6,17,0,4,0
Texas,48,Hidalgo,215,2018,7,GRAV,3,3,3,16,0,3,0
Texas,48,Hidalgo,215,2018,8,BGS,20,20,20,27,19,10,4
Texas,48,Hidalgo,215,2018,8,CO2,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2018,8,GRAV,4,4,4,0,0,0,0
Texas,48,Hidalgo,215,2018,9,BGS,32,32,32,536,236,23,5
Texas,48,Hidalgo,215,2018,9,CO2,1,1,1,17,0,1,0
Texas,48,Hidalgo,215,2018,9,GRAV,2,2,2,1,0,1,0
Texas,48,Hidalgo,215,2018,10,BGS,17,17,17,984,45,16,3
Texas,48,Hidalgo,215,2018,10,CO2,3,3,3,39,0,3,0
Texas,48,Hidalgo,215,2019,1,BGS,13,13,13,1,0,1,0
Texas,48,Hidalgo,215,2019,2,BGS,3,3,3,0,0,0,0
Texas,48,Hidalgo,215,2019,3,BGS,6,6,6,0,0,0,0
Texas,48,Hidalgo,215,2019,4,BGS,30,30,30,141,42,13,5
Texas,48,Hidalgo,215,2019,4,CO2,11,11,11,2,0,2,0
Texas,48,Hidalgo,215,2019,5,BGS,8,8,8,18,2,4,1
Texas,48,Hidalgo,215,2019,6,BGS,6,6,6,191,17,5,3
Texas,48,Hidalgo,215,2019,6,CO2,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2019,7,BGS,1,1,1,0,0,0,0
Texas,48,Hidalgo,215,2019,7,CO2,14,14,14,51,4,9,3
Texas,48,Hidalgo,215,2019,8,BGS,4,12,12,55,17,4,4
Texas,48,Hidalgo,215,2019,8,CO2,4,12,12,0,0,0,0
Texas,48,Hidalgo,215,2019,9,BGS,5,14,14,125,12,6,4
Texas,48,Hidalgo,215,2019,9,CO2,4,11,11,21,1,2,1
Texas,48,Hidalgo,215,2019,10,BGS,7,7,7,111,22,6,3
Texas,48,Hidalgo,215,2019,10,CO2,4,4,4,0,0,0,0
Texas,48,Hidalgo,215,2019,11,BGS,6,15,15,0,0,0,0
Texas,48,Hidalgo,215,2019,12,BGS,7,21,21,0,0,0,0
Texas,48,Tarrant,439,2017,3,BGS,4,4,4,0,0,0,0
Texas,48,Tarrant,439,2017,3,GRAV,18,26,26,0,4,0,4
Texas,48,Tarrant,439,2017,4,BGS,48,95,95,72,185,21,26
Texas,48,Tarrant,439,2017,4,GRAV,110,306,306,22,153,17,83
Texas,48,Tarrant,439,2017,5,BGS,54,125,125,99,194,30,37
Texas,48,Tarrant,439,2017,5,GRAV,162,533,533,109,384,65,158
Texas,48,Tarrant,439,2017,6,BGS,60,159,159,618,926,72,69
Texas,48,Tarrant,439,2017,6,GRAV,165,632,632,767,1382,236,279
Texas,48,Tarrant,439,2017,7,BGS,54,129,129,1242,1239,77,82
Texas,48,Tarrant,439,2017,7,GRAV,171,572,572,1169,1647,272,269
Texas,48,Tarrant,439,2017,8,BGS,55,176,176,1207,945,97,80
Texas,48,Tarrant,439,2017,8,CO2,2,3,3,13,8,1,1
Texas,48,Tarrant,439,2017,8,GRAV,171,689,689,998,1169,280,267
Texas,48,Tarrant,439,2017,9,BGS,61,151,151,847,277,78,64
Texas,48,Tarrant,439,2017,9,GRAV,168,627,627,999,676,275,206
Texas,48,Tarrant,439,2017,10,BGS,54,167,167,951,412,82,50
Texas,48,Tarrant,439,2017,10,GRAV,166,646,646,680,458,228,152
Texas,48,Tarrant,439,2017,11,BGS,21,23,23,16,6,2,4
Texas,48,Tarrant,439,2017,11,GRAV,57,90,90,29,10,17,7
Texas,48,Tarrant,439,2017,12,GRAV,11,17,17,0,0,0,0
Texas,48,Tarrant,439,2018,3,GRAV,8,8,8,0,0,0,0
Texas,48,Tarrant,439,2018,4,BGS,45,101,101,9,53,5,8
Texas,48,Tarrant,439,2018,4,GRAV,108,324,324,5,28,5,19
Texas,48,Tarrant,439,2018,5,BGS,52,119,119,121,229,29,37
Texas,48,Tarrant,439,2018,5,GRAV,176,647,647,190,393,72,127
Texas,48,Tarrant,439,2018,6,BGS,57,157,157,434,621,58,76
Texas,48,Tarrant,439,2018,6,GRAV,179,653,653,550,874,164,238
Texas,48,Tarrant,439,2018,7,BGS,51,145,145,401,606,68,72
Texas,48,Tarrant,439,2018,7,GRAV,178,660,660,866,735,223,224
Texas,48,Tarrant,439,2018,8,BGS,56,150,150,1355,427,93,63
Texas,48,Tarrant,439,2018,8,CO2,2,2,2,4,2,1,2
Texas,48,Tarrant,439,2018,8,GRAV,178,687,687,1567,1167,292,287
Texas,48,Tarrant,439,2018,9,BGS,48,108,108,3344,142,83,38
Texas,48,Tarrant,439,2018,9,GRAV,170,484,484,4734,843,382,179
Texas,48,Tarrant,439,2018,10,BGS,43,104,104,2553,207,79,28
Texas,48,Tarrant,439,2018,10,GRAV,176,483,483,2969,553,301,105
Texas,48,Tarrant,439,2018,11,BGS,17,20,20,31,1,12,1
Texas,48,Tarrant,439,2018,11,CO2,2,2,2,0,0,0,0
Texas,48,Tarrant,439,2018,11,GRAV,75,96,96,36,2,17,2
Texas,48,Tarrant,439,2019,3,GRAV,9,9,9,0,0,0,0
Texas,48,Tarrant,439,2019,4,BGS,44,89,89,30,47,18,14
Texas,48,Tarrant,439,2019,4,CO2,1,1,1,0,0,0,0
Texas,48,Tarrant,439,2019,4,GRAV,139,307,307,22,39,15,23
Texas,48,Tarrant,439,2019,5,BGS,50,111,111,224,342,48,62
Texas,48,Tarrant,439,2019,5,GRAV,205,547,547,127,834,70,246
Texas,48,Tarrant,439,2019,6,BGS,57,131,131,614,881,67,89
Texas,48,Tarrant,439,2019,6,CO2,1,1,1,0,10,0,1
Texas,48,Tarrant,439,2019,6,GRAV,213,579,579,656,1673,213,366
Texas,48,Tarrant,439,2019,7,BGS,57,152,152,751,892,76,98
Texas,48,Tarrant,439,2019,7,GRAV,206,732,732,670,1844,240,421
Texas,48,Tarrant,439,2019,8,BGS,60,151,151,746,874,86,93
Texas,48,Tarrant,439,2019,8,GRAV,213,669,669,844,1218,268,336
Texas,48,Tarrant,439,2019,9,BGS,57,141,141,1191,560,90,80
Texas,48,Tarrant,439,2019,9,GRAV,201,693,693,934,1149,311,300
Texas,48,Tarrant,439,2019,10,BGS,43,96,96,283,194,44,34
Texas,48,Tarrant,439,2019,10,GRAV,192,525,525,314,311,133,105
Texas,48,Tarrant,439,2019,11,BGS,10,13,13,1,0,1,0
Texas,48,Tarrant,439,2019,11,GRAV,42,57,57,2,2,1,1
Texas,48,Tarrant,439,2019,12,GRAV,15,24,24,0,0,0,0
